,Namn,Land,Pris(SEK),Literpris,Produktnummer,Förpackning,Volym(mml),Alkoholhalt(%),Sockerhalt(gram/l),passar_till,rawdata,rawdata1,Årgång,Doft,Färg,Råvaror,Smakbeskrivning,Lamm,Nöt,Fågel,Fläsk,Dessert,Vilt,Ost,nyanserad,komplex,fruktig,kryddig,fatkaraktär,utvecklad,bärig,fat,ungdomlig,Flaska,Box,Magnum,PET-flaska,Italien,Frankrike,Spanien,USA,Sydafrika,Australien,Argentina,Chile,Portugal,Nya Zeeland,Österrike
1621,Flora Springs,USA,549,"Jfr.pris 732,00 kr/l', 'Jfr.pris 732,00 kr/l",['70970'],Flaska 750 ml,750.0,14.0,[],Null,"Flora Springs', 'Divine AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '29/4 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,Reyneke Vinehugger,Sydafrika,69,"Jfr.pris 92,00 kr/l', 'Jfr.pris 92,00 kr/l",['6455'],Flaska 750 ml,750.0,13.5,[],Null,"Reyneke Winery', 'Tuesday Wine AB', 'Cabernet sauvignon och merlot.', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Skruvkapsyl', 'Producenten uppger att detta är veganvänligt.', '1/9 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2017'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,Le Guaite di Noemi,Italien,429,"Jfr.pris 572,00 kr/l', 'Jfr.pris 572,00 kr/l",['76852'],Flaska 750 ml,750.0,15.5,[],Null,"Le Guaite di Noemi', 'Vino Conoscenza AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '29/4 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2010'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,Quinta do Mondego,Portugal,180,"Jfr.pris 240,00 kr/l', 'Jfr.pris 240,00 kr/l",['76163'],Flaska 750 ml,750.0,13.5,[],Null,"Quinta do Mondego', 'Michael Malmbom', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '29/4 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2012'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,Basilisco,Italien,299,"Jfr.pris 398,67 kr/l', 'Jfr.pris 398,67 kr/l",['73521'],Flaska 750 ml,750.0,13.5,[],Null,"Basilisco Societa Agricola Srl', 'We & Wine AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '12/5 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2011'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,Borgogno,Italien,209,"Jfr.pris 278,67 kr/l', 'Jfr.pris 278,67 kr/l",['75967'],Flaska 750 ml,750.0,14.0,[],Null,"Giacomo Borgogno', 'The WineAgency Sweden AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '16/5 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2017'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,Alter Ego,Frankrike,849,"Jfr.pris 1 132,00 kr/l', 'Jfr.pris 1 132,00 kr/l",['74451'],Flaska 750 ml,750.0,13.5,[],Null,"Château Palmer', 'Carovin AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '14/5 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2014'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,Don David,Argentina,119,"Jfr.pris 158,67 kr/l', 'Jfr.pris 158,67 kr/l",['70465'],Flaska 750 ml,750.0,14.0,[],Null,"El Esteco', 'Spendrups Bryggeri AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '16/5 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2018'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,Cono Sur,Chile,129,"Jfr.pris 172,00 kr/l', 'Jfr.pris 172,00 kr/l",['71835'],Flaska 750 ml,750.0,14.0,[],Null,"Cono Sur Winery', 'Spendrups Bryggeri AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '16/5 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2018'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,San Lorenzo,USA,645,"Jfr.pris 860,00 kr/l', 'Jfr.pris 860,00 kr/l",['76403'],Flaska 750 ml,750.0,16.5,[],Null,"San Lorenzo Winery', 'Johan Lidby Vinhandel AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '27/7 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,Collosorbo,Italien,109,"Jfr.pris 145,33 kr/l', 'Jfr.pris 145,33 kr/l",['72010'],Flaska 750 ml,750.0,14.0,[],Null,"Tenuta di Collosorbo', 'AB Wicked Wine Sweden', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '27/5 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,Primo,Italien,84,"Jfr.pris 112,00 kr/l', 'Jfr.pris 112,00 kr/l",['74435'],Flaska 750 ml,750.0,13.5,[],Null,"Luigi Righetti', 'Nelex Beverage AB', '50% corvina, 15% merlot, 15% cabernet sauvignon och 20% rondinella.', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Skruvkapsyl', '1/6 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,Chateauneuf-du-Pape,Frankrike,229,"Jfr.pris 305,33 kr/l', 'Jfr.pris 305,33 kr/l",['71784'],Flaska 750 ml,750.0,14.5,[],Null,"Les Grands Chais de France', 'We & Wine AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '2/6 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,Regina Viarum,Spanien,149,"Jfr.pris 198,67 kr/l', 'Jfr.pris 198,67 kr/l",['2797'],Flaska 750 ml,750.0,13.5,[],Null,"Regina Viarum', 'Quaffable Wines Sweden AB', 'Mencía.', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '1/9 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,Hautes Côtes de Nuits Pre Royal,Frankrike,169,"Jfr.pris 225,33 kr/l', 'Jfr.pris 225,33 kr/l",['72003'],Flaska 750 ml,750.0,12.5,[],Null,"Francois Martenot', 'Apricot AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '20/6 - 2016', 'Har du frågor om allergener? Chatta med oss.",Null,['2014'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,Sio Negre,Spanien,259,"Jfr.pris 345,33 kr/l', 'Jfr.pris 345,33 kr/l",['79164'],Flaska 750 ml,750.0,15.0,[],Null,"Bodegas Ribas', 'Happy Dog Dryckeshandel AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '27/6 - 2016', 'Har du frågor om allergener? Chatta med oss.",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,Barolo,Italien,699,"Jfr.pris 932,00 kr/l', 'Jfr.pris 932,00 kr/l",['73485'],Flaska 750 ml,750.0,14.0,[],Null,"Salvano Wines', 'Juvinum Wine, Beer & Spirits AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '20/3 - 2018', 'Har du frågor om allergener? Chatta med oss.",Null,['2010'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,San Lorenzo,USA,519,"Jfr.pris 692,00 kr/l', 'Jfr.pris 692,00 kr/l",['72895'],Flaska 750 ml,750.0,16.0,[],Null,"San Lorenzo Winery', 'Johan Lidby Vinhandel AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '5/3 - 2018', 'Har du frågor om allergener? Chatta med oss.",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,Ramírez de la Piscina,Spanien,345,"Jfr.pris 230,00 kr/l', 'Jfr.pris 230,00 kr/l",['70947'],Magnum 1500 ml,1500.0,14.0,[],Null,"Ramirez de la Piscina', 'Robert Rask Vinhandel', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '5/3 - 2018', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2014'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1640,Andrea,Italien,362,"Jfr.pris 482,67 kr/l', 'Jfr.pris 482,67 kr/l",['74975'],Flaska 750 ml,750.0,15.0,[],Null,"Colli di Lapio', 'Kaffak AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '5/3 - 2018', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2011'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,Château La Garde,Frankrike,349,"Jfr.pris 465,33 kr/l', 'Jfr.pris 465,33 kr/l",['74188'],Flaska 750 ml,750.0,14.0,[],Null,"Vins et Vignobles Dourthe', 'Carovin AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '21/6 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2011'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,Hacienda López de Haro,Spanien,89,"Jfr.pris 118,67 kr/l', 'Jfr.pris 118,67 kr/l",['75696'],Flaska 750 ml,750.0,13.5,[],Null,"Bodega Classica', 'Quaffable Wines Sweden AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '22/6 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,Viviani,Italien,240,"Jfr.pris 320,00 kr/l', 'Jfr.pris 320,00 kr/l",['70488'],Flaska 750 ml,750.0,13.5,[],Null,"Viviani', 'Wine Group Sweden AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '22/6 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,Brunello di Montalcino,Italien,359,"Jfr.pris 478,67 kr/l', 'Jfr.pris 478,67 kr/l",['70198'],Flaska 750 ml,750.0,15.0,[],Null,"Az. Agr. Pecci Celestino', 'Boucarou Wine & Dine AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '1/7 - 2016', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2011'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,Cuvée vom Berg,Österrike,149,"Jfr.pris 198,67 kr/l', 'Jfr.pris 198,67 kr/l",['74344'],Flaska 750 ml,750.0,13.0,[],Null,"Weingut Muhr - Van der Niepoort', 'Terrific Wines AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '6/3 - 2018', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,"[""L'Authentique""]",Frankrike,219,"Jfr.pris 292,00 kr/l', 'Jfr.pris 292,00 kr/l",['76541'],Flaska 750 ml,750.0,13.0,[],Null,"Château Pineraie', 'Vintrio Wine AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '7/3 - 2018', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2010'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,Nautilus,Nya Zeeland,239,"Jfr.pris 318,67 kr/l', 'Jfr.pris 318,67 kr/l",['74762'],Flaska 750 ml,750.0,13.5,[],Null,"Nautilus Estate', 'Vinunic AB', 'Pinot noir.', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Skruvkapsyl', 'Leverantören uppger att artikeln är veganvänlig.', '1/8 - 2008', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,Masi Osar,Italien,359,"Jfr.pris 478,67 kr/l', 'Jfr.pris 478,67 kr/l",['74885'],Flaska 750 ml,750.0,14.0,[],Null,"Masi Agricola Società Forestale', 'Vinunic AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '1/11 - 2008', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2007'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,No.1,Spanien,84,"Jfr.pris 112,00 kr/l', 'Jfr.pris 112,00 kr/l",['75937'],Flaska 750 ml,750.0,12.0,[],Null,"Bodegas Fernando Castro', 'AB No 1 Brands', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '19/6 - 2017', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,Domaine St-Blaise,Frankrike,134,"Jfr.pris 178,67 kr/l', 'Jfr.pris 178,67 kr/l",['74919'],Flaska 750 ml,750.0,13.5,[],Null,"Domaine de St Blaise', 'E. Harlaut AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '1/11 - 2008', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2012'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,Slanghoek,Sydafrika,139,"Jfr.pris 185,33 kr/l', 'Jfr.pris 185,33 kr/l",['71961'],Flaska 750 ml,750.0,13.0,[],Null,"Slanghoek Wine Cellar', 'ProConWine AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', 'Producenten uppger att detta är veganvänligt.', '13/6 - 2017', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,Panzanello,Italien,289,"Jfr.pris 385,33 kr/l', 'Jfr.pris 385,33 kr/l",['75021'],Flaska 750 ml,750.0,14.5,[],Null,"Panzanello', 'Zebrawine i Uppsala AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '1/11 - 2008', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2014'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,Vila Santa,Portugal,249,"Jfr.pris 166,00 kr/l', 'Jfr.pris 166,00 kr/l",['12507'],Magnum 1500 ml,1500.0,14.0,[],Null,"João Portugal Ramos', 'Hermansson & Co AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '5/8 - 2002', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1654,Frontera,Chile,54,"Jfr.pris 72,00 kr/l', 'Jfr.pris 72,00 kr/l",['85296'],Flaska 750 ml,750.0,12.0,[],Null,"Concha y Toro', 'VCT Sweden AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '1/6 - 2002', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2019'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,Venturini,Italien,2186,"Jfr.pris 2 914,67 kr/l', 'Jfr.pris 2 914,67 kr/l",['72853'],Flaska 750 ml,750.0,16.0,[],Null,"Società Agricola Venturini Massimo e Figli S.S.', 'LXR Wines HB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '15/4 - 2019', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2005'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,Delta,Nya Zeeland,179,"Jfr.pris 238,67 kr/l', 'Jfr.pris 238,67 kr/l",['71553'],Flaska 750 ml,750.0,13.5,[],Null,"The Delta Wine Company Ltd', 'Sigva AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '3/4 - 2019', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,Brancaia,Italien,519,"Jfr.pris 692,00 kr/l', 'Jfr.pris 692,00 kr/l",['75890'],Flaska 750 ml,750.0,14.5,[],Null,"Casa Brancaia', 'Johan Lidby Vinhandel AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '3/4 - 2019', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,Terredavino,Italien,169,"Jfr.pris 225,33 kr/l', 'Jfr.pris 225,33 kr/l",['76153'],Flaska 750 ml,750.0,13.5,[],Null,"Terredavino', 'Divine AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Syntetkork', '1/4 - 2019', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2017'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,A Rivetto,Italien,3135,"Jfr.pris 1 045,00 kr/l', 'Jfr.pris 1 045,00 kr/l",['70316'],Flaska 3000 ml,3000.0,14.5,[],Null,"Alessandro Rivetto', 'LXR Wines HB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '16/4 - 2019', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2012'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,KWV,Sydafrika,89,"Jfr.pris 118,67 kr/l', 'Jfr.pris 118,67 kr/l",['89249'],Flaska 750 ml,750.0,14.0,[],Null,"KWV', 'Arvid Nordquist Vin och Sprithandel', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Skruvkapsyl', '2/10 - 2006', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,Garciano,Spanien,139,"Jfr.pris 185,33 kr/l', 'Jfr.pris 185,33 kr/l",['75802'],Flaska 750 ml,750.0,14.5,[],Null,"Azul y Garanza', 'Vini Buoni AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '9/7 - 2019', 'Har du frågor om allergener? Chatta med oss.",Null,['2015'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,Cedro Riserva,Italien,209,"Jfr.pris 278,67 kr/l', 'Jfr.pris 278,67 kr/l",['74663'],Flaska 750 ml,750.0,14.0,[],Null,"Fattoria Lavacchio', 'Vintedge AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '16/4 - 2019', 'Har du frågor om allergener? Chatta med oss.",Null,['2013'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,Caraguilhes,Frankrike,149,"Jfr.pris 198,67 kr/l', 'Jfr.pris 198,67 kr/l",['72525'],Flaska 750 ml,750.0,13.5,[],Null,"Chateau de Caraguilhes', 'Nigab', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', '23/4 - 2019', 'Har du frågor om allergener? Chatta med oss.",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,Château Bonnet,Frankrike,109,"Jfr.pris 145,33 kr/l', 'Jfr.pris 145,33 kr/l",['72252'],Flaska 750 ml,750.0,12.5,[],Null,"André Lurton', 'The Wine Team Global AB', 'Drycken finns i lager hos leverantör, inte hos Systembolaget. Den är inte provad av Systembolaget och därför visas ingen smakbeskrivning.', 'Naturkork', '24/4 - 2019', 'Har du frågor om allergener? Chatta med oss.Har du frågor om allergener? Chatta med oss",Null,['2016'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
